device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,used_price_inr,new_price_inr,age_months,brand_encoded
apple,iOS,23.04,yes,no,8.0,1.2,32.0,4.0,8827.0,469.0,2017,578,4.669458676,5.966505649,9597.600001243334,35112.59999765495,19.266666666666666,2
apple,iOS,12.83,yes,no,12.0,7.0,32.0,4.0,2900.0,188.0,2016,833,4.750568389,6.534979989,10408.500003357276,61993.800018807044,27.766666666666666,2
apple,iOS,10.34,yes,no,12.0,7.0,32.0,4.0,1960.0,138.0,2016,1026,4.68111219,6.309081565,9710.100004240901,49458.60001765912,34.2,2
apple,iOS,23.04,yes,no,12.0,5.0,32.0,4.0,7306.0,437.0,2016,704,5.37347122,6.535546014,19404.89999711913,62028.89999225683,23.466666666666665,2
apple,iOS,10.16,yes,no,12.0,1.2,16.0,4.0,1624.0,113.0,2016,894,4.437461342,5.707840895,7610.400003333489,27109.800005863788,29.8,2
apple,iOS,12.83,yes,no,12.0,5.0,16.0,4.0,2750.0,192.0,2015,667,4.633077139,6.152605027,9254.6999977687,42294.60000082647,22.233333333333334,2
apple,iOS,10.34,yes,no,12.0,5.0,16.0,4.0,1715.0,143.0,2015,778,5.170370352,6.217503902,15838.199996556543,45130.500021021,25.933333333333334,2
apple,iOS,30.71,yes,no,8.0,1.2,32.0,4.0,3937.0,713.0,2015,572,5.558872303,6.744671484,23357.700003260914,76456.79999269152,19.066666666666666,2
apple,iOS,18.01,yes,no,8.0,1.2,16.0,4.0,5124.0,299.0,2015,547,4.463145686,5.886187361,7808.400000322691,32402.699989907873,18.233333333333334,2
apple,iOS,23.04,yes,no,8.0,1.2,16.0,4.0,7340.0,437.0,2014,914,4.591983624,6.086706543,8882.099998366442,39597.30000912167,30.466666666666665,2
apple,iOS,18.01,yes,no,5.0,1.2,16.0,4.0,6470.0,331.0,2014,719,4.37298589,5.991739509,7135.199999844933,36009.899989110156,23.966666666666665,2
apple,iOS,12.83,yes,no,8.0,1.2,16.0,4.0,2915.0,172.0,2014,1082,4.25177557,6.040944949,6320.699998919611,37826.099992477204,36.06666666666667,2
apple,iOS,10.34,yes,no,8.0,1.2,16.0,4.0,1810.0,129.0,2014,877,3.93064847,5.890262042,4584.60000205706,32535.000013052406,29.233333333333334,2
apple,iOS,23.04,yes,no,5.0,1.2,16.0,4.0,8600.0,469.0,2013,995,4.628398312,5.857075644,9211.499999011618,31472.999997817973,33.166666666666664,2
apple,iOS,18.01,yes,no,5.0,1.2,16.0,4.0,6470.0,331.0,2013,945,4.42208834,5.601417468,7494.299998143453,24372.900000531987,31.5,2
apple,iOS,10.16,yes,no,8.0,1.2,16.0,4.0,1560.0,112.0,2013,1070,3.879706404,5.800031607,4356.900000210862,29727.899986754303,35.666666666666664,2
apple,iOS,10.16,yes,no,8.0,1.2,32.0,4.0,1510.0,132.0,2013,712,4.666359354,5.703148941,9567.899997124712,26982.90000856457,23.733333333333334,2
others,Android,16.23,yes,no,8.0,16.0,128.0,4.0,3400.0,166.0,2019,399,4.573576314,5.696824994,8720.099996538884,26812.79999762164,13.3,24
others,Android,17.4,yes,no,8.0,5.0,32.0,4.0,5000.0,214.0,2019,317,4.411828126,5.016948656,7417.80000066262,13585.49999792349,10.566666666666666,24
others,Android,15.9,yes,no,8.0,5.0,64.0,4.0,3000.0,162.0,2019,257,4.289637185,4.863680881,6564.599997501947,11654.999998373047,8.566666666666666,24
others,Android,14.5,yes,no,8.0,5.0,32.0,4.0,2800.0,150.0,2019,499,4.332573751,4.605370166,6852.600000312812,9001.8000000832,16.633333333333333,24
others,Android,12.7,yes,no,8.0,2.0,16.0,4.0,4000.0,210.0,2018,516,3.976686519,5.002132582,4800.6000011815795,13385.700005293953,17.2,24
others,Android,14.55,yes,no,13.0,5.0,128.0,4.0,3100.0,170.0,2017,635,4.687303016,5.704715373,9770.400004625177,27025.200007977794,21.166666666666668,24
others,Android,12.75,yes,no,13.0,16.0,128.0,4.0,3000.0,155.0,2017,783,5.257599533,5.991739509,17281.799995342935,36009.899989110156,26.1,24
others,Android,25.43,yes,no,13.0,5.0,64.0,4.0,6600.0,510.0,2017,727,5.225854195,5.70388247,16741.800003108605,27002.7000092745,24.233333333333334,24
others,Android,12.75,yes,no,13.0,16.0,64.0,4.0,2950.0,155.0,2017,769,5.050881123,5.857561657,14054.400004711282,31488.300002665368,25.633333333333333,24
others,Android,12.75,yes,no,8.0,5.0,16.0,4.0,3000.0,130.0,2017,665,4.11038194,5.525652122,5487.300000440494,22594.499989138505,22.166666666666668,24
others,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,167.5,2017,604,4.244056835,5.303155643,6272.099997174875,18087.29999659442,20.133333333333333,24
others,Android,12.7,yes,no,8.0,3.0,32.0,4.0,3500.0,223.0,2017,669,4.42604352,5.140083361,7523.999999317907,15365.699995649326,22.3,24
others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,167.5,2017,624,4.616209033,5.21123326,9099.899999059908,16498.80000592434,20.8,24
others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,160.0,2017,773,4.322409318,4.862908382,6783.300000981011,11645.99999922204,25.766666666666666,24
others,Android,12.83,yes,no,20.7,8.0,64.0,4.0,2950.0,193.0,2016,608,4.824225391,5.519939761,11204.099995589002,22465.799988984843,20.266666666666666,24
others,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2100.0,154.0,2015,594,4.231784971,4.934401988,6195.59999787281,12509.099998790789,19.8,24
others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,160.0,2014,565,4.306494572,5.013564334,6676.199999589783,13539.60000538692,18.833333333333332,24
others,Android,12.7,yes,no,16.0,8.0,16.0,4.0,2700.0,142.0,2014,1007,4.322939892,5.294861402,6786.899998543832,17937.90000762996,33.56666666666667,24
others,Windows,10.16,no,no,5.0,2.0,16.0,4.0,1700.0,150.0,2014,951,3.658162481,4.347693956,3491.099998422457,6957.000002828878,31.7,24
others,Android,20.32,yes,no,5.0,2.0,32.0,4.0,3500.0,150.0,2014,872,4.333623895,5.63045881,6859.799996942488,25091.099994044445,29.066666666666666,24
others,Android,15.34,no,no,8.0,2.0,16.0,4.0,2800.0,232.0,2014,714,4.424487286,5.480930547,7512.300001031847,21606.299989581337,23.8,24
others,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,140.0,2014,551,4.029094677,5.484838426,5058.899999929257,21690.899991199,18.366666666666667,24
others,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,115.0,2014,676,3.336125385,4.774406503,2529.900000206337,10659.599997512149,22.533333333333335,24
others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,160.0,2014,985,4.476086033,5.632608655,7910.100003349498,25145.09999492884,32.833333333333336,24
others,Android,10.29,yes,no,5.0,0.3,16.0,4.0,1850.0,140.0,2014,691,3.824065727,5.437470428,4121.100001364067,20687.400001228572,23.033333333333335,24
asus,Android,15.9,yes,no,13.0,8.0,32.0,4.0,4000.0,165.0,2019,524,4.727918651,5.701346176,10175.399997485209,26934.30000118913,17.466666666666665,3
asus,Android,15.9,yes,no,13.0,8.0,64.0,4.0,4000.0,165.0,2019,397,4.462799845,5.738280515,7805.700002370089,27947.699998217806,13.233333333333333,3
asus,Android,13.84,yes,no,13.0,8.0,32.0,4.0,4000.0,150.0,2018,575,4.383151002,4.787491743,7208.099997581026,10800.000002353907,19.166666666666668,3
asus,Android,13.84,yes,no,13.0,5.0,16.0,4.0,3000.0,140.0,2018,370,4.203497876,4.386018656,6022.7999992855575,7228.800000409013,12.333333333333334,3
asus,Android,15.24,yes,no,13.0,8.0,128.0,4.0,4000.0,200.0,2018,535,4.614724399,6.855693268,9086.400001881766,85434.29998674337,17.833333333333332,3
asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,140.0,2018,667,4.194642284,4.62045281,5969.700002761199,9138.600004393395,22.233333333333334,3
asus,Android,15.21,yes,no,13.0,8.0,64.0,4.0,5000.0,180.0,2018,386,4.399129543,5.075173815,7324.200003123449,14399.999996632896,12.866666666666667,3
asus,Android,15.29,yes,no,13.0,8.0,256.0,4.0,3300.0,165.0,2018,482,4.727299319,6.217184776,10169.099997751055,45116.10000290359,16.066666666666666,3
asus,Android,15.29,yes,no,13.0,8.0,64.0,4.0,3300.0,165.0,2018,438,5.152597712,5.990363942,15559.199996909474,35960.40001208453,14.6,3
asus,Android,15.24,yes,no,13.0,8.0,64.0,4.0,3300.0,168.0,2018,511,4.548599834,5.523818137,8504.999995750077,22553.09999016855,17.033333333333335,3
asus,Android,12.83,yes,no,13.0,8.0,32.0,4.0,4000.0,150.0,2018,516,4.573576314,5.070914758,8720.099996538884,14338.799995505593,17.2,3
asus,Android,12.88,yes,no,13.0,8.0,64.0,4.0,4130.0,160.0,2017,585,4.465103197,5.51765368,7823.6999992882575,22414.500010774813,19.5,3
asus,Android,12.83,yes,no,13.0,8.0,64.0,4.0,3600.0,175.0,2017,592,4.935049307,5.964350255,12517.19999825184,35037.00001343985,19.733333333333334,3
asus,Android,12.83,yes,no,13.0,8.0,64.0,4.0,3300.0,165.0,2017,722,4.993828176,5.991339539,13275.000002922166,35995.49998938742,24.066666666666666,3
asus,Android,12.83,yes,no,13.0,13.0,16.0,4.0,3000.0,144.0,2017,708,4.57460788,5.191733881,8729.099996460776,16180.199997649777,23.6,3
asus,Android,12.83,yes,no,13.0,13.0,32.0,4.0,3000.0,144.0,2017,781,4.507336826,5.020849617,8161.200002943518,13638.60000677528,26.033333333333335,3
asus,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,147.0,2017,868,4.608464753,5.516850305,9029.700000564162,22396.499993178855,28.933333333333334,3
asus,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,144.0,2017,818,4.600559573,5.666115221,8958.599996144145,26001.90000191263,27.266666666666666,3
asus,Android,12.75,yes,no,13.0,8.0,32.0,4.0,4100.0,156.0,2017,542,4.677490848,5.202356975,9675.00000418233,16352.999993424039,18.066666666666666,3
asus,Android,12.83,yes,no,13.0,8.0,32.0,4.0,5000.0,181.0,2017,754,4.739089004,5.396396437,10289.700004590457,19854.900005804146,25.133333333333333,3
asus,Android,12.83,yes,no,16.0,16.0,32.0,4.0,5000.0,181.0,2017,797,4.999911331,5.5139125,13356.000003562309,22330.799997657123,26.566666666666666,3
asus,Android,12.83,yes,no,13.0,8.0,32.0,4.0,5000.0,181.0,2017,612,4.342895917,5.600272098,6923.699996740022,24344.999993024267,20.4,3
asus,Android,18.01,yes,no,13.0,5.0,64.0,4.0,4680.0,168.0,2017,847,4.841901011,5.704582155,11403.900002157425,27021.600004681073,28.233333333333334,3
asus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,168.0,2017,755,4.456902169,4.769497479,7759.799997524714,10607.399995653434,25.166666666666668,3
asus,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2650.0,120.0,2017,617,4.08311508,5.00816558,5339.699998555333,13466.699997369577,20.566666666666666,3
asus,Android,12.75,yes,no,13.0,8.0,32.0,4.0,5000.0,175.0,2017,858,4.258587006,5.192845734,6363.900002442787,16198.200006385283,28.6,3
asus,Android,23.04,yes,no,8.0,5.0,32.0,4.0,7800.0,490.0,2017,588,5.172584061,5.993287884,15873.299998694056,36065.70000653355,19.6,3
asus,Android,12.88,yes,no,23.0,8.0,64.0,4.0,3300.0,170.0,2017,796,5.034807446,6.08893149,13830.299999070043,39685.49998673752,26.533333333333335,3
asus,Android,12.83,yes,no,13.0,13.0,32.0,4.0,5000.0,170.0,2017,582,4.967379785,5.768633447,12928.499994501533,28809.000000696677,19.4,3
asus,Android,15.47,no,no,5.0,2.0,32.0,4.0,3480.0,270.0,2016,835,4.082103276,4.796038449,5334.30000106821,10892.700002717595,27.833333333333332,3
asus,Android,18.01,yes,no,8.0,2.0,32.0,4.0,4680.0,320.0,2016,1055,4.837709459,5.634253745,11356.200000651126,25186.499991502857,35.166666666666664,3
asus,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,150.0,2016,981,4.137882864,4.860897087,5640.299998665594,11622.599997694992,32.7,3
asus,Android,12.83,yes,no,16.0,8.0,32.0,4.0,4100.0,175.0,2016,862,4.392348184,5.242117317,7274.700001849572,17016.300002385047,28.733333333333334,3
asus,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,151.0,2016,801,4.462453884,5.636716317,7803.000001665972,25248.599992639403,26.7,3
asus,Android,23.04,yes,no,8.0,5.0,32.0,4.0,7800.0,490.0,2016,566,5.092522454,5.697227706,14652.00000632322,26823.600008435296,18.866666666666667,3
asus,Android,23.04,no,no,8.0,5.0,32.0,4.0,5900.0,430.0,2016,1063,5.008900457,5.825675571,13476.600002661104,30500.100001574174,35.43333333333333,3
asus,Android,12.75,yes,no,13.0,5.0,32.0,4.0,4130.0,148.0,2016,927,4.487062098,5.436512865,7997.40000393662,20667.59999381138,30.9,3
asus,Android,12.83,yes,no,13.0,8.0,16.0,4.0,3000.0,150.0,2016,669,4.333755086,5.078356246,6860.699999998748,14445.90000108162,22.3,3
asus,Android,12.75,yes,no,16.0,8.0,64.0,4.0,2600.0,144.0,2016,553,4.911477723,5.639137281,12225.60000534213,25309.799995882862,18.433333333333334,3
asus,Android,12.75,yes,no,13.0,5.0,32.0,4.0,4100.0,158.4,2016,599,4.388257184,5.3378265,7244.999996924373,18725.40000668967,19.966666666666665,3
asus,Android,15.44,yes,no,23.0,8.0,32.0,4.0,4600.0,233.0,2016,980,5.054141682,5.701078823,14100.299994283798,26927.099997795027,32.666666666666664,3
asus,Android,12.88,yes,no,23.0,8.0,64.0,4.0,3000.0,170.0,2016,676,4.749443675,5.438296677,10396.799998497498,20704.500008251212,22.533333333333335,3
asus,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,155.0,2016,578,4.670021158,5.797272818,9602.999997045083,29646.000007603005,19.266666666666666,3
asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,5000.0,202.0,2016,928,4.446760449,5.140844508,7681.499998152986,15377.40000425227,30.933333333333334,3
asus,Android,10.29,yes,no,8.0,2.0,32.0,4.0,2070.0,135.0,2016,866,3.87036733,4.681297546,4316.39999931234,9711.899996351798,28.866666666666667,3
asus,Android,10.29,no,no,5.0,0.3,32.0,4.0,2070.0,125.0,2016,545,3.822973189,4.503801692,4116.600001668724,8132.400003254564,18.166666666666668,3
asus,Android,12.83,yes,no,8.0,5.0,16.0,4.0,3010.0,160.0,2016,1003,4.210645018,5.01349786,6066.000000495828,13538.70000392985,33.43333333333333,3
asus,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,153.0,2016,624,3.985273467,4.700934808,4841.9999991878085,9904.500000272668,20.8,3
asus,Android,10.29,no,no,5.0,0.3,32.0,4.0,1600.0,133.5,2015,727,3.822973189,4.264087337,4116.600001668724,6399.000001220962,24.233333333333334,3
asus,Android,12.7,no,no,8.0,2.0,16.0,4.0,2070.0,140.0,2016,571,3.994708372,5.067456614,4887.899999771471,14289.299998722252,19.033333333333335,3
asus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,170.1,2015,862,4.421367533,5.191177491,7488.900000656486,16171.200000159566,28.733333333333334,3
asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,185.0,2015,700,4.787658396,5.52469568,10801.800004738032,22572.89999159891,23.333333333333332,3
asus,Android,25.43,no,no,5.0,2.0,32.0,4.0,4890.0,510.0,2015,999,4.783483721,5.080036971,10756.799995863928,14470.200001449703,33.3,3
asus,Android,12.7,no,no,8.0,2.0,32.0,4.0,2070.0,135.0,2015,840,3.8019849,4.85624014,4031.099999116347,11568.600000657785,28.0,3
asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,5000.0,202.0,2015,1089,4.658521361,5.134915695,9493.199995394982,15286.500006013817,36.3,3
asus,Android,12.83,yes,no,13.0,5.0,64.0,4.0,3000.0,170.0,2015,715,4.799502655,5.857675979,10930.499995101156,31491.90001387459,23.833333333333332,3
asus,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3000.0,190.0,2015,997,4.457018145,5.597532675,7760.700000277578,24278.40000452815,33.233333333333334,3
asus,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3000.0,190.0,2015,1014,4.309590341,5.734117674,6696.8999972598285,27831.599987412494,33.8,3
asus,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,170.0,2015,880,4.657762636,5.402001478,9485.999998982514,19966.50000349576,29.333333333333332,3
asus,Android,12.7,no,no,8.0,5.0,32.0,4.0,2040.0,140.0,2015,989,4.358374106,5.299366816,7031.699999939157,18018.900005701034,32.96666666666667,3
asus,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,140.0,2015,592,4.450736133,5.354508646,7712.100002459951,19040.39999623421,19.733333333333334,3
asus,Android,17.78,no,no,8.0,2.0,16.0,4.0,3500.0,272.0,2015,885,4.565389316,5.071604954,8649.000000205442,14348.699993983959,29.5,3
asus,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2500.0,155.1,2015,568,4.193435465,4.690797272,5962.500000796999,9804.600000436027,18.933333333333334,3
asus,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3030.0,156.0,2015,777,4.337421451,5.704215714,6885.899998321489,27011.69999654898,25.9,3
asus,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4000.0,350.0,2015,747,4.529476342,5.6327876,8343.900003179933,25149.599987461006,24.9,3
asus,Android,17.78,no,no,5.0,0.3,32.0,4.0,3450.0,265.0,2015,934,4.135166557,4.958569772,5625.000001449247,12815.100002653962,31.133333333333333,3
asus,Android,12.83,yes,no,13.0,13.0,16.0,4.0,3000.0,170.0,2015,794,4.831986983,5.635682062,11291.400003742003,25222.500001203887,26.466666666666665,3
asus,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2500.0,155.0,2015,953,3.777119243,5.199325417,3932.100000144133,16303.499994439098,31.766666666666666,3
asus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,170.0,2015,685,4.547223226,5.52058053,8493.299999717667,22480.199990222485,22.833333333333332,3
asus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,170.0,2015,749,4.75272775,5.702681869,10430.99999639394,26970.299994277768,24.966666666666665,3
asus,Android,17.78,yes,no,5.0,2.0,32.0,4.0,3950.0,299.0,2015,970,4.703928958,5.393491173,9934.19999988719,19797.29999173202,32.333333333333336,3
asus,Android,10.29,no,no,5.0,0.3,32.0,4.0,2100.0,150.0,2015,547,3.678829118,4.503801692,3563.9999990718093,8132.400003254564,18.233333333333334,3
asus,Android,17.78,no,no,5.0,2.0,32.0,4.0,3950.0,280.0,2015,557,4.518195172,5.080472254,8250.300000217117,14476.500004559586,18.566666666666666,3
asus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,185.0,2015,626,4.271932712,5.991164502,6449.400000794515,35989.1999964378,20.866666666666667,3
asus,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2500.0,140.0,2014,857,4.17699924,4.373490304,5865.29999798064,7138.80000248719,28.566666666666666,3
asus,Android,12.7,no,no,8.0,0.3,1024.0,4.0,2500.0,160.0,2014,860,3.523119986,4.594412529,3050.100001162211,8903.699997016096,28.666666666666668,3
asus,Android,25.43,no,no,5.0,0.3,32.0,4.0,5000.0,525.0,2014,1059,4.727387819,5.297917287,10170.000002925492,17992.800008516042,35.3,3
asus,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2060.0,148.8,2014,1023,4.219654753,5.078729985,6120.899998852044,14451.300006335545,34.1,3
asus,Android,17.78,yes,no,5.0,2.0,16.0,4.0,3950.0,279.0,2014,583,4.191773708,5.482553756,5952.6000026569645,21641.400009808676,19.433333333333334,3
asus,Android,17.78,no,no,5.0,2.0,16.0,4.0,3950.0,269.0,2014,1022,4.226249633,5.480555587,6161.399999371295,21598.20001001631,34.06666666666667,3
asus,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2110.0,145.0,2014,595,4.397653891,5.344246298,7313.400003220963,18845.999991774916,19.833333333333332,3
asus,Android,10.29,no,no,8.0,0.3,32.0,4.0,1750.0,134.0,2014,772,3.976123931,4.606669062,4797.900000793239,9013.499998992043,25.733333333333334,3
asus,Android,20.32,yes,no,5.0,1.2,16.0,4.0,4000.0,299.0,2014,801,4.597541159,5.483011107,8931.600001575536,21651.299989454805,26.7,3
asus,Android,20.32,no,no,5.0,2.0,16.0,4.0,4000.0,320.0,2014,846,4.494015137,5.010368592,8053.200003044682,13496.40000178542,28.2,3
asus,Android,17.78,no,no,5.0,2.0,32.0,4.0,3950.0,295.0,2014,731,4.357990057,4.868380247,7029.000001084996,11709.9000056748,24.366666666666667,3
asus,Android,20.32,no,no,5.0,2.0,32.0,4.0,2865.0,328.0,2014,645,4.374624305,5.297567085,7146.900000663808,17986.499997170136,21.5,3
asus,Android,17.78,no,no,2.0,0.3,32.0,4.0,2865.0,299.0,2014,766,4.151197374,4.87458645,5715.900001058106,11782.800004324525,25.533333333333335,3
asus,Android,17.78,no,no,5.0,2.0,32.0,4.0,2865.0,299.0,2014,705,4.252202647,5.345010095,6323.400001026407,18860.400008675428,23.5,3
asus,Android,25.43,yes,no,5.0,1.2,16.0,4.0,6600.0,595.0,2014,1013,5.262690189,5.991939434,17370.000001652134,36017.09998807138,33.766666666666666,3
asus,Android,25.43,no,no,2.0,0.3,32.0,4.0,5000.0,550.0,2014,800,4.811126886,5.395398704,11058.300001332751,19835.09999606074,26.666666666666668,3
asus,Android,17.78,no,no,2.0,0.3,16.0,4.0,3910.0,290.0,2014,679,4.073971772,4.61244367,5291.09999780862,9065.700000411678,22.633333333333333,3
asus,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2300.0,150.0,2014,1081,4.474377896,5.772997544,7896.600002068372,28935.000009326493,36.03333333333333,3
asus,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2300.0,150.0,2014,1013,4.700207601,5.524177225,9897.299996804722,22561.1999919575,33.766666666666666,3
asus,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2400.0,145.0,2014,956,4.242620879,6.235586505,6263.100000897138,45954.000008851486,31.866666666666667,3
asus,Android,10.34,no,no,13.0,1.2,1024.0,4.0,1820.0,126.0,2014,772,5.494952658,5.555011741,21911.400000406447,23267.69999131352,25.733333333333334,3
asus,Android,15.24,no,no,13.0,2.0,16.0,4.0,3230.0,196.0,2014,947,4.419924358,5.301362725,7478.100002416251,18054.900004802654,31.566666666666666,3
asus,Android,15.24,no,no,13.0,2.0,16.0,4.0,3300.0,196.0,2014,665,4.567468319,5.53057922,8667.000001698036,22706.100011199233,22.166666666666668,3
asus,Android,12.7,no,no,8.0,2.0,32.0,4.0,2110.0,145.0,2015,583,3.75630443,4.780551045,3851.099998348936,10725.299998898354,19.433333333333334,3
asus,Android,12.7,no,no,8.0,2.0,32.0,4.0,2110.0,145.0,2014,794,4.253482784,4.859657354,6331.500002783339,11608.200004849547,26.466666666666665,3
asus,Android,10.16,no,no,5.0,0.3,16.0,4.0,2865.0,115.0,2014,910,4.012411179,4.86591776,4975.1999977143205,11681.100003508214,30.333333333333332,3
asus,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2060.0,150.0,2014,635,4.365388994,5.707176708,7081.200003392897,27091.80000747148,21.166666666666668,3
asus,Android,10.16,no,no,8.0,2.0,32.0,4.0,1170.0,116.0,2014,824,4.284551613,5.34958066,6531.299998105624,18946.799990799846,27.466666666666665,3
asus,Android,10.24,no,no,8.0,2.0,16.0,4.0,1500.0,105.0,2013,604,4.594210346,5.668224379,8901.900002209899,26056.799993342822,20.133333333333333,3
